Entry Date,Resource,Name,Project,Status,Organization,Location,Billable,Temp,Client,Hours,Type
12/15/23 0:00,Role,Towney Rye (W187245),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.6,Actual
12/8/23 0:00,Role,Adora Duffield (D187671),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,2.6,Projected
12/18/23 0:00,Role,Lynnet Braney (C843705),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,3.4,Actual
12/26/23 0:00,Role,Shelly Ballinger (K506167),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.8,Projected
12/28/23 0:00,Role,Frasquito Skacel (E905318),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,5.5,Actual
1/29/24 0:00,Role,Bertie Lowde (I888644),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,7.6,Projected
12/20/23 0:00,Role,Bear Praten (U495166),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.4,Actual
12/16/23 0:00,Role,Leicester Peart (N499458),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.4,Actual
11/27/23 0:00,Role,Yasmeen Lorne (Y259993),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7.9,Projected
12/17/23 0:00,Role,Marjorie Gaskill (H255678),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,4.9,Projected
12/14/23 0:00,Role,Everett Axell (U582685),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,1.1,Actual
1/11/24 0:00,Role,Sheeree Ogilby (S494997),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,5.9,Actual
12/21/23 0:00,Role,Kirbee Etherington (E292996),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,1.3,Projected
12/18/23 0:00,Role,Lynnelle Leebeter (D548192),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,6.7,Projected
1/5/24 0:00,Role,Roselin Pashby (X555307),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,5.2,Projected
11/29/23 0:00,Role,Valli Dorton (Y780948),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7.3,Projected
12/4/23 0:00,Role,Nissie Bemwell (Z423989),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,4,Projected
12/17/23 0:00,Role,Annis Linnock (A084343),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.2,Projected
12/13/23 0:00,Role,Whitman Rosterne (Z961162),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7,Actual
1/2/24 0:00,Role,Ahmad Hartill (U106106),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,1.6,Projected
12/13/23 0:00,Role,Katusha Mansel (F873821),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5,Projected
1/8/24 0:00,Role,Becka O'Cassidy (A102117),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,1.4,Projected
1/11/24 0:00,Role,Marni Jiggle (V550408),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,8,Actual
12/24/23 0:00,Role,Tabbi Lartice (W029037),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,1.5,Projected
1/9/24 0:00,Role,Giacopo Speaks (X642244),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,6.2,Projected
12/31/23 0:00,Role,Hamid Bradick (K687750),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,6.2,Projected
1/18/24 0:00,Role,Angeline Asple (A717266),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,5,Actual
12/27/23 0:00,Role,Elyse Florio (E364780),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,1.7,Actual
1/25/24 0:00,Role,Cesare Bennison (G641000),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.4,Actual
12/31/23 0:00,Role,Josh Truckell (Y224292),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.1,Projected
12/11/23 0:00,Role,Lewes Tampen (I120923),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.1,Actual
1/23/24 0:00,Role,Eliot Cabrara (K122517),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5,Actual
12/11/23 0:00,Role,Alessandro Palser (R615255),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,3.9,Projected
1/5/24 0:00,Role,Guthry McLeoid (G312013),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.8,Actual
12/6/23 0:00,Role,Shepperd Moughtin (M456031),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,6.3,Projected
1/22/24 0:00,Role,Darwin Carn (E695054),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7,Projected
12/24/23 0:00,Role,Agna Hebden (C566511),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,6.5,Projected
11/27/23 0:00,Role,Corette Giacomello (R654434),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,7.2,Projected
12/22/23 0:00,Role,Marv Bresman (N067151),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,5.8,Actual
12/3/23 0:00,Role,Gipsy Howsin (Y020807),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6,Actual
1/3/24 0:00,Role,Tobias Adne (D993817),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.5,Actual
12/15/23 0:00,Role,Arvin Roddan (O946441),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.1,Projected
12/5/23 0:00,Role,Darwin Fordyce (N419163),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.4,Projected
1/4/24 0:00,Role,Sena Mander (Q778669),Triple-buffered grid-enabled structure (P000650-630),Unapproved,Launch Consulting,USA,No,Yes,"Mosciski, Carroll and Murray",7.7,Actual
1/23/24 0:00,Role,Dode Costello (R548801),Front-line logistical definition (P003023-075),Approved,Launch Consulting,USA,Yes,Yes,"Reichel, Cruickshank and Homenick",2.8,Actual
12/15/23 0:00,Role,Shanna Tremolieres (W520015),Future-proofed executive core (P004811-166),Unapproved,Launch Consulting,USA,No,Yes,Pollich Inc,7.3,Actual
1/9/24 0:00,Role,Percy Pierri (T104439),Adaptive disintermediate Graphical User Interface (P005205-168),Approved,Launch Consulting,USA,No,Yes,Monahan and Sons,8,Actual
1/27/24 0:00,Role,Maible Gall (F206154),Synergistic didactic installation (P009274-824),Approved,Launch Consulting,USA,Yes,Yes,Mante Inc,3.6,Actual
12/8/23 0:00,Role,Loren Beveredge (L585868),Quality-focused demand-driven knowledge user (P005580-434),Unapproved,Launch Consulting,USA,Yes,No,Wuckert-Kautzer,3.7,Projected
12/30/23 0:00,Role,Rebecka Perrone (A855431),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",1.6,Projected
1/14/24 0:00,Role,Elysha Brimner (D050220),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.5,Actual
12/22/23 0:00,Role,Grata Chadband (R397926),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",3.3,Projected
12/19/23 0:00,Role,Beatrisa Wilgar (G853764),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.9,Projected
12/13/23 0:00,Role,Jervis Wayvill (A204081),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",3.6,Projected
1/6/24 0:00,Role,Karoline Raraty (S945732),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",1.5,Actual
1/11/24 0:00,Role,Wendall Bazek (U129765),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",7.6,Projected
12/24/23 0:00,Role,Denna Jeannel (L157721),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",3.4,Actual
1/23/24 0:00,Role,Wake Persence (L429305),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",4.6,Projected
12/15/23 0:00,Role,Slade Kirton (O989457),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",2.3,Actual
1/3/24 0:00,Role,Charmian Mulqueen (R044581),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.1,Actual
12/6/23 0:00,Role,Lynnell Dougary (V815391),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",5.2,Projected
12/17/23 0:00,Role,Barton Taberer (I679352),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",6.1,Actual
12/20/23 0:00,Role,Armin Grzesiewicz (I968639),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.9,Projected
12/30/23 0:00,Role,Sybille Grier (E456271),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",6.1,Actual
12/16/23 0:00,Role,Calli Percifer (Y473257),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",4.4,Actual
12/18/23 0:00,Role,Stephani Sinton (G008632),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",8,Actual
1/10/24 0:00,Role,Prudy Sheer (Z075282),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",1,Actual
1/23/24 0:00,Role,Josh Ramelot (W476354),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.5,Projected
12/5/23 0:00,Role,Lenna Donlon (X920634),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",1.3,Projected
12/25/23 0:00,Role,Gaspard Batchan (E750520),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",2.2,Projected
1/7/24 0:00,Role,Lazaro Clutton (F405176),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",3.7,Projected
1/30/24 0:00,Role,Harp Calltone (P880870),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.1,Projected
12/4/23 0:00,Role,Devondra Giraths (F177550),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",5,Actual
1/7/24 0:00,Role,Brandon Cejka (Z323237),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",3.4,Actual
12/11/23 0:00,Role,Wendi Espinoza (B130506),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",1.1,Actual
12/6/23 0:00,Role,Bianka Iglesia (D251443),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",4.7,Projected
12/3/23 0:00,Role,Lucila Paik (K106223),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",5.5,Projected
1/14/24 0:00,Role,Nicole Jamieson (Z257172),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",4.2,Projected
1/17/24 0:00,Role,Horacio Bolmann (O208109),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",4.1,Actual
11/30/23 0:00,Role,Carolin Hirtzmann (M389123),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",2.7,Projected
11/28/23 0:00,Role,Channa Alvin (I034683),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",1.5,Projected
1/22/24 0:00,Role,Bing Carbine (X711934),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",7.1,Actual
1/24/24 0:00,Role,Levey Girtin (P738857),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",1.9,Projected
12/8/23 0:00,Role,Vivienne Shemwell (O972331),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.4,Projected
1/14/24 0:00,Role,Caressa Crollman (S099147),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",4.1,Projected
1/14/24 0:00,Role,Dell Bellis (J700023),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",5.4,Projected
12/26/23 0:00,Role,Arlan Glidden (D468917),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",5.2,Actual
12/14/23 0:00,Role,Talia Albro (S857207),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.6,Actual
1/6/24 0:00,Role,Lucienne Ollis (Z454080),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.3,Actual
1/24/24 0:00,Role,Ibbie Reuble (S467860),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",3.7,Actual
1/11/24 0:00,Role,Yolande Innwood (L446970),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",1.5,Actual
1/28/24 0:00,Role,Nevile Tadd (X817302),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",6.6,Actual
12/13/23 0:00,Role,Ronalda Prozescky (A304979),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.6,Projected
12/30/23 0:00,Role,Eleanore Bindley (Q975982),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",2,Actual
1/7/24 0:00,Role,Marguerite Blaby (I549986),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.7,Projected
12/5/23 0:00,Role,Eddie Kupper (H753452),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",6.4,Actual
12/9/23 0:00,Role,Hildagard Jewess (Y831707),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",7.3,Projected
12/11/23 0:00,Role,Lev Hawkridge (S232276),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",2.1,Actual
12/20/23 0:00,Role,Happy Enevoldsen (X200017),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",7.3,Actual
11/30/23 0:00,Role,Engracia Luton (I923674),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",1.2,Projected
12/19/23 0:00,Role,Blondell Confait (B671118),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",3.1,Projected
12/30/23 0:00,Role,Marcos Dibley (M637323),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",5.9,Projected
12/18/23 0:00,Role,Hale Bulmer (I570675),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.7,Actual
1/20/24 0:00,Role,Gennie Gariff (K766579),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",4.1,Projected
12/3/23 0:00,Role,Niccolo Servis (L853130),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",2.1,Projected
1/5/24 0:00,Role,Laureen Dioniso (M970322),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",4.2,Projected
1/22/24 0:00,Role,Henrie Beesey (H821390),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.6,Projected
11/30/23 0:00,Role,Alfie Robillard (M386426),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",2.3,Projected
12/13/23 0:00,Role,Sapphire Peasegod (Q294284),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.7,Projected
12/14/23 0:00,Role,Padget Priddy (C969807),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",7.6,Actual
12/15/23 0:00,Role,Katherine Kovacs (T836368),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",7,Projected
1/12/24 0:00,Role,Sander McPhilemy (O286596),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",5.1,Projected
12/17/23 0:00,Role,Florri Alyutin (B820895),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",6.9,Projected
12/17/23 0:00,Role,Brigitte Seiler (Y950598),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.3,Projected
12/4/23 0:00,Role,Tammi McAusland (Q605239),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",5.4,Actual
12/2/23 0:00,Role,Matthew Crosskill (S003041),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6,Actual
1/18/24 0:00,Role,Retha Ridoutt (C568816),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",1.7,Projected
12/7/23 0:00,Role,Ax Lacy (W598057),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",7,Projected
12/25/23 0:00,Role,Mychal Hanmer (K945799),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",3,Projected
11/28/23 0:00,Role,Wittie Pepys (D469161),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",2.5,Actual
12/11/23 0:00,Role,Martin McHale (T875297),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.7,Actual
12/16/23 0:00,Role,Bent Dowers (P935033),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",2.3,Projected
12/23/23 0:00,Role,Lacee Fruin (T597050),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",4.8,Projected
1/26/24 0:00,Role,Annecorinne Maystone (U966431),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",1.9,Projected
12/19/23 0:00,Role,Madeleine Giller (B141988),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",6.3,Actual
1/18/24 0:00,Role,Tania Rosenhaupt (J919459),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",1.9,Actual
12/21/23 0:00,Role,Emery Algate (P556376),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",5.9,Actual
1/10/24 0:00,Role,Cory Spowage (J194426),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",7.4,Projected
12/14/23 0:00,Role,Aldridge Antczak (S313385),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,No,No,"Reynolds, D'Amore and Greenholt",1,Actual
1/20/24 0:00,Role,Sonnnie Elix (D130499),Right-sized tertiary protocol (P006823-769),Approved,Launch Consulting,USA,No,Yes,"Reynolds, D'Amore and Greenholt",6.3,Actual
1/7/24 0:00,Role,Delinda Longland (P337837),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,No,"Reynolds, D'Amore and Greenholt",3.6,Actual
12/16/23 0:00,Role,Mayor McMichael (U814045),Right-sized tertiary protocol (P006823-769),Unapproved,Launch Consulting,USA,Yes,Yes,"Reynolds, D'Amore and Greenholt",5.1,Actual
12/27/23 0:00,Role,Pierson O'Teague (V377426),Polarised interactive framework (P008935-171),Unapproved,Launch Consulting,USA,No,Yes,"Littel, Leuschke and Grady",2.6,Actual
1/13/24 0:00,Role,Bell Dummett (O011864),Streamlined holistic moratorium (P005830-385),Approved,Launch Consulting,USA,No,No,"Hahn, Bode and Schiller",5.7,Projected
1/21/24 0:00,Role,Lief Higgan (M257921),Stand-alone regional portal (P007739-639),Approved,Launch Consulting,USA,Yes,Yes,Collins Inc,3.1,Projected
1/6/24 0:00,Role,Ange Pleace (X965565),Right-sized transitional contingency (P004703-755),Unapproved,Launch Consulting,USA,Yes,Yes,Runte-Gerlach,7.8,Projected
12/18/23 0:00,Role,Amargo Kelson (J081006),Distributed multi-tasking forecast (P004490-869),Unapproved,Launch Consulting,USA,Yes,No,Kuvalis-Lakin,6.3,Actual
1/4/24 0:00,Role,Hakeem Agent (C855176),Exclusive multi-tasking paradigm (P007299-303),Unapproved,Launch Consulting,USA,No,No,Johns and Sons,1.3,Projected
12/28/23 0:00,Role,Koo Yair (F436885),Diverse full-range standardization (P005851-620),Unapproved,Launch Consulting,USA,Yes,No,Davis LLC,2.5,Projected
12/30/23 0:00,Role,Vincenty Yushin (Q146063),Advanced upward-trending data-warehouse (P007745-394),Unapproved,Launch Consulting,USA,Yes,Yes,Davis LLC,4.6,Actual
1/8/24 0:00,Role,Halie Senten (Q446856),Networked upward-trending framework (P009927-713),Unapproved,Launch Consulting,USA,Yes,No,Davis LLC,4.7,Projected
12/29/23 0:00,Role,Aigneis Wrintmore (C151107),Multi-tiered executive emulation (P005937-981),Unapproved,Launch Consulting,USA,No,Yes,Davis LLC,6.6,Actual
12/27/23 0:00,Role,Joanna Crichton (C255093),Integrated impactful customer loyalty (P006760-768),Approved,Launch Consulting,USA,Yes,Yes,Davis LLC,1.7,Actual
1/9/24 0:00,Role,Tadd Antonovic (P740927),Universal upward-trending approach (P005507-607),Approved,Launch Consulting,USA,Yes,No,Davis LLC,1.7,Projected
12/20/23 0:00,Role,Ambrose Wynes (N106348),Public-key mission-critical matrix (P006741-615),Unapproved,Launch Consulting,USA,Yes,No,Davis LLC,4,Actual
12/26/23 0:00,Role,Rosette Rummings (O984403),Digitized asymmetric approach (P001496-778),Unapproved,Launch Consulting,USA,Yes,Yes,Davis LLC,5.6,Actual
12/11/23 0:00,Role,Kinny Lowndes (U660302),Up-sized non-volatile solution (P003558-265),Unapproved,Launch Consulting,USA,Yes,No,Davis LLC,6.1,Actual
1/5/24 0:00,Role,Richard Stancer (Y851872),Right-sized bandwidth-monitored extranet (P003805-700),Approved,Launch Consulting,USA,No,No,Davis LLC,5.9,Actual
11/28/23 0:00,Role,Ariel Jickells (I214011),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,Brakus-Mohr,3.5,Projected
1/7/24 0:00,Role,Irwin Curryer (L146514),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",6.6,Projected
1/10/24 0:00,Role,Foster Reynolds (Z532004),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",3,Projected
12/28/23 0:00,Role,Ki MacCracken (A528822),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",6.5,Actual
1/3/24 0:00,Role,Silvain Cottham (W206165),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,Yes,Yes,"Carter, Reynolds and Altenwerth",2.8,Projected
12/20/23 0:00,Role,Allister O'Farrell (B211539),Assimilated analyzing Graphical User Interface (P004972-469),Unapproved,Launch Consulting,USA,No,Yes,"Carter, Reynolds and Altenwerth",3.4,Actual
1/28/24 0:00,Role,Minna Feehely (F535701),Assimilated analyzing Graphical User Interface (P004972-469),Approved,Launch Consulting,USA,No,No,"Carter, Reynolds and Altenwerth",7.1,Projected
